Country,ISO3,Year,proj_le_baseline,proj_le_lo80,proj_le_hi80
Denmark,DNK,2027,82.38760682928184,81.9,82.8
Denmark,DNK,2028,82.36571794039293,81.9,82.8
Denmark,DNK,2029,82.35805127372626,81.8189090909091,82.8
Denmark,DNK,2030,81.89643293650795,80.3,82.8
Djibouti,DJI,2022,65.37236812169324,64.3,66.9
Djibouti,DJI,2023,65.55628179690692,64.3,67.0
Djibouti,DJI,2024,65.86192152754658,64.5,67.1
Djibouti,DJI,2025,66.26512986087991,64.7,67.7
Djibouti,DJI,2026,66.47896319421325,64.8,68.2
Djibouti,DJI,2027,66.58868184500687,65.0,67.83
Djibouti,DJI,2028,66.74119990657496,65.0,68.2
Djibouti,DJI,2029,66.80475546213053,65.0,68.2
Djibouti,DJI,2030,66.86383641451147,65.2,68.2
Dominica,DMA,2022,71.97514049523939,70.8,73.14029411764707
Dominica,DMA,2023,71.68806737821467,70.6,73.1
Dominica,DMA,2024,71.62562343882072,70.675,73.1
Dominica,DMA,2025,71.54522820072549,70.6,73.06350877192982
Dominica,DMA,2026,71.44056153405882,70.58999999999999,73.0
Dominica,DMA,2027,71.29437302997047,70.4,72.955
Dominica,DMA,2028,71.01555961430127,70.1,72.8
Dominica,DMA,2029,70.06522793075234,68.28999999999999,71.71000000000001
Dominica,DMA,2030,69.7823691344561,67.7,71.3
Dominican Republic,DOM,2022,73.65136454606132,73.0,74.504
Dominican Republic,DOM,2023,74.03789480302827,73.3,74.96305000000001
Dominican Republic,DOM,2024,74.31384405228071,73.63933333333333,75.1
Dominican Republic,DOM,2025,74.5365578466178,73.73,75.1
Dominican Republic,DOM,2026,74.70923830452689,73.9,75.4
Dominican Republic,DOM,2027,74.68419490548251,73.763125,75.6
Dominican Republic,DOM,2028,74.75016848765642,73.798125,75.8
Dominican Republic,DOM,2029,74.85257802393181,73.9,75.9
Dominican Republic,DOM,2030,74.83992654839209,73.8675,75.9
Ecuador,ECU,2022,73.45634896356015,71.9,75.1775
Ecuador,ECU,2023,73.35783576966502,71.78,74.63333333333333
Ecuador,ECU,2024,73.09969828431383,71.6,74.5
Ecuador,ECU,2025,72.86106753034554,71.3,73.8
Ecuador,ECU,2026,72.38829225514773,70.5,73.7
Ecuador,ECU,2027,72.20115482128523,70.3,73.6
Ecuador,ECU,2028,71.7184722222222,69.9675,73.1
Ecuador,ECU,2029,70.89091666666673,69.7,71.9
Ecuador,ECU,2030,70.61325000000005,69.7,71.7
Egypt,EGY,2022,71.46732129629628,70.0,73.7
Egypt,EGY,2023,71.61826944444448,70.0,73.7
Egypt,EGY,2024,71.81110343137257,70.0,73.7
Egypt,EGY,2025,71.90607843137259,70.1,73.7
Egypt,EGY,2026,72.15646297243536,70.4,73.7
Egypt,EGY,2027,72.2248045150502,70.4,73.7
Egypt,EGY,2028,72.21304352869353,70.6,73.7
Egypt,EGY,2029,72.21971019536016,70.6,73.7
Egypt,EGY,2030,72.21119908424909,70.6,73.6
El Salvador,SLV,2022,70.561,69.55,71.6
El Salvador,SLV,2023,70.50099999999999,69.1,71.6
El Salvador,SLV,2024,70.43033333333335,69.08999999999999,71.6
El Salvador,SLV,2025,70.41733333333335,69.0,71.6
El Salvador,SLV,2026,70.38133333333337,69.0,71.6
El Salvador,SLV,2027,70.01466666666664,68.5,71.3
El Salvador,SLV,2028,69.8219999999999,68.78999999999999,70.9
El Salvador,SLV,2029,69.64999999999985,68.7,70.6
El Salvador,SLV,2030,69.61166666666651,68.7,70.6
Equatorial Guinea,GNQ,2022,61.32189091371594,60.6,62.3
Equatorial Guinea,GNQ,2023,61.36579369149371,60.4,62.3
Equatorial Guinea,GNQ,2024,61.36590655270656,60.3,62.6
Equatorial Guinea,GNQ,2025,61.19725734635732,60.3,62.3
Equatorial Guinea,GNQ,2026,61.17400186295185,60.3,62.0
Equatorial Guinea,GNQ,2027,61.438980169830174,60.8,62.0
Equatorial Guinea,GNQ,2028,61.43647000972882,60.8,61.9
Equatorial Guinea,GNQ,2029,61.78078513071901,60.9,62.6
Equatorial Guinea,GNQ,2030,62.77887500000002,61.7,64.0
Eritrea,ERI,2022,63.773098376623444,62.9,65.0
Eritrea,ERI,2023,64.05366504329007,62.945,65.1
Eritrea,ERI,2024,64.40320902255642,63.190000000000005,65.3
Eritrea,ERI,2025,64.69079764689505,63.2,65.4
Eritrea,ERI,2026,64.73065320245061,63.2,65.4
Eritrea,ERI,2027,64.76981986911728,63.2,65.4
Eritrea,ERI,2028,64.79648653578397,63.2,65.4
Eritrea,ERI,2029,64.80846113895858,63.2,65.4
Eritrea,ERI,2030,64.87540505430249,63.2,65.4
Estonia,EST,2022,77.41592683150193,76.4,78.2
Estonia,EST,2023,77.45741849816858,76.4,78.2
Estonia,EST,2024,77.53702960927971,76.49,78.2
Estonia,EST,2025,77.6300296092797,76.5,78.52000000000001
Estonia,EST,2026,78.00816955266968,76.8,79.0
Estonia,EST,2027,78.08639682539696,76.99,79.0
Estonia,EST,2028,78.16217460317475,77.1,79.09357142857142
Estonia,EST,2029,78.17142063492078,77.1,79.1
Estonia,EST,2030,78.22403968253981,77.19,79.2
Eswatini,SWZ,2022,54.57299999999984,52.9,57.1
Eswatini,SWZ,2023,55.86899999999993,53.8,59.1
Eswatini,SWZ,2024,56.350999999999985,54.7,59.1
Eswatini,SWZ,2025,56.58733333333331,54.7,59.1
Eswatini,SWZ,2026,57.28600000000006,55.9,59.1
Eswatini,SWZ,2027,57.41433333333339,55.9,59.1
Eswatini,SWZ,2028,57.75333333333341,56.8,59.5
Eswatini,SWZ,2029,58.06733333333341,56.8,59.73000000000001
Eswatini,SWZ,2030,59.18900000000005,57.1,62.1
Ethiopia,ETH,2022,67.66063888888901,67.2,68.11
Ethiopia,ETH,2023,67.96300000000004,67.2,69.31
Ethiopia,ETH,2024,68.17233333333343,67.4,69.4
Ethiopia,ETH,2025,68.4610611111112,67.8,69.2
Ethiopia,ETH,2026,68.49032777777786,68.1,69.2
Ethiopia,ETH,2027,68.52566111111122,68.1,69.2
Ethiopia,ETH,2028,68.54816111111123,68.1,69.265
Ethiopia,ETH,2029,68.56759166666683,68.1,69.2
Ethiopia,ETH,2030,68.57498055555571,68.1,69.20166666666667
Fiji,FJI,2022,65.489136955637,65.0,66.2
Fiji,FJI,2023,65.42647028897032,64.9,65.91000000000001
Fiji,FJI,2024,65.14256286496999,64.8,65.4
Fiji,FJI,2025,64.97414263889975,64.7,65.33769230769231
Fiji,FJI,2026,64.72450684500677,64.2,65.3
Fiji,FJI,2027,64.46768806193806,64.06,65.3
Fiji,FJI,2028,64.15506962759456,63.6,65.1
Fiji,FJI,2029,63.56713888888885,60.2,64.8
Fiji,FJI,2030,63.26372222222223,60.2,64.7
Finland,FIN,2022,81.08185962093462,80.6,81.51
Finland,FIN,2023,81.07930406537908,80.6,81.6
Finland,FIN,2024,81.14536221833723,80.8,81.8
Finland,FIN,2025,81.25467432752436,80.86666666666667,81.9
Finland,FIN,2026,81.2510076608577,80.86666666666667,81.9
Finland,FIN,2027,81.24480210530216,80.8795,81.9
Finland,FIN,2028,81.55121394901394,80.95476190476192,82.2
Finland,FIN,2029,81.55387982202981,80.97,82.3
Finland,FIN,2030,81.57253934583932,81.0,82.3
France,FRA,2022,81.6974111111113,80.7,82.2
France,FRA,2023,81.62260000000016,80.7,82.2
France,FRA,2024,81.54232777777794,80.5,82.2
France,FRA,2025,81.40021666666678,80.5,82.3
France,FRA,2026,81.3942166666668,80.5,82.3
France,FRA,2027,81.38421666666677,80.5,82.4
France,FRA,2028,81.41166111111119,80.48,82.6
France,FRA,2029,81.39632777777784,80.3,82.6
France,FRA,2030,81.37258333333334,79.4,82.79999999999998
Gabon,GAB,2022,66.03421212121211,64.5,67.1
Gabon,GAB,2023,66.0688888888889,64.5,67.1
Gabon,GAB,2024,66.17138888888891,64.5,67.1
Gabon,GAB,2025,66.22667460317463,64.5,67.1
Gabon,GAB,2026,66.26938293650797,64.5,67.1
Gabon,GAB,2027,66.31337500000001,64.5,67.3
Gabon,GAB,2028,66.5504956709956,65.4,67.6
Gabon,GAB,2029,66.70751111111105,65.7,68.02000000000001
Gabon,GAB,2030,66.79644040404035,65.8,68.4
Gambia,GMB,2022,64.11128775853778,62.9,65.2
Gambia,GMB,2023,64.08266275853778,62.9,65.1
Gambia,GMB,2024,64.19832504810005,63.17,65.3
Gambia,GMB,2025,64.30436023328524,63.2,65.41000000000001
Gambia,GMB,2026,64.3474460918711,63.2,65.51
Gambia,GMB,2027,64.54805648148152,63.2,65.72125000000001
Gambia,GMB,2028,64.77412500000001,63.2,65.8
Gambia,GMB,2029,64.76873611111117,62.9,65.7
Gambia,GMB,2030,64.68347420634926,62.47,65.7
Georgia,GEO,2022,72.68842329422708,71.3,73.8
Georgia,GEO,2023,72.69948996089376,71.3,73.8
Georgia,GEO,2024,72.81241920182015,71.57666666666667,73.8
Georgia,GEO,2025,72.9903489637249,71.8,73.8
Georgia,GEO,2026,72.99283710186302,71.8,73.8
Georgia,GEO,2027,72.9979822557832,71.89,73.8
Georgia,GEO,2028,73.04218066848165,71.99,73.8
Georgia,GEO,2029,73.04747233514831,71.99,73.8
Georgia,GEO,2030,73.05362333229931,72.0,73.8
Germany,DEU,2022,81.10533680370193,80.7,82.11
Germany,DEU,2023,81.12356894655908,80.7,82.2
Germany,DEU,2024,81.2977466931217,80.7,82.3
Germany,DEU,2025,81.3520355820106,80.7,82.31
Germany,DEU,2026,81.3911540885041,80.7,82.4
Germany,DEU,2027,81.39297631072633,80.7,82.4
Germany,DEU,2028,81.46308186628185,80.7,82.4
Germany,DEU,2029,81.65495329670328,80.8,82.6
Germany,DEU,2030,81.65170329670326,80.8,82.6
Ghana,GHA,2022,65.80843313492065,64.8,67.0
Ghana,GHA,2023,65.84575535714285,64.8,67.0
Ghana,GHA,2024,66.01861646825397,64.8,67.115625
Ghana,GHA,2025,66.33562757936507,64.8,67.7
Ghana,GHA,2026,66.53948869047618,65.1,67.7
Ghana,GHA,2027,66.67067916666669,65.1,67.8
Ghana,GHA,2028,67.08371177248681,66.19,68.4
Ghana,GHA,2029,68.01296825396828,66.7,69.46142857142857
Ghana,GHA,2030,69.10725844155846,67.2,71.61
Greece,GRC,2022,80.06578259927724,79.4,80.5
Greece,GRC,2023,80.06768908075873,79.4,80.5
Greece,GRC,2024,80.04715389557354,79.4,80.5
Greece,GRC,2025,80.07216038908004,79.4,80.5
Greece,GRC,2026,79.98556131854268,79.4,80.5
Greece,GRC,2027,79.9768252916066,79.4,80.51
Greece,GRC,2028,79.94386232864362,79.3,80.5
Greece,GRC,2029,79.92246064514192,79.2,80.5
Greece,GRC,2030,80.0060115915811,79.2,80.9
Grenada,GRD,2022,72.7933336536422,70.9,74.85776785714286
Grenada,GRD,2023,73.46896229912136,70.9,75.1
Grenada,GRD,2024,73.83583930342307,70.99,75.8
Grenada,GRD,2025,74.2945329188703,71.0,76.0
Grenada,GRD,2026,74.35435105869543,71.08999999999999,76.0
Grenada,GRD,2027,74.52633164589577,71.28,76.1
Grenada,GRD,2028,74.5433106610255,71.28,76.11
Grenada,GRD,2029,74.60112432799225,71.3,76.2
Grenada,GRD,2030,74.64504317330814,71.28,76.2
Guatemala,GTM,2022,67.89899999999999,66.6,69.0
Guatemala,GTM,2023,67.40377142857139,66.4,68.4
Guatemala,GTM,2024,67.28310476190471,66.4,68.4
Guatemala,GTM,2025,67.24391587301585,66.59714285714286,68.0
Guatemala,GTM,2026,67.33571216931217,66.69,68.0
Guatemala,GTM,2027,67.3574899470899,66.56428571428572,68.0
Guatemala,GTM,2028,67.18482328042327,65.99,68.0
Guatemala,GTM,2029,67.00783439153439,65.7,67.9
Guatemala,GTM,2030,66.92650105820105,65.68,67.8
Guinea,GIN,2022,61.43865151515158,60.79999999999999,62.1
Guinea,GIN,2023,61.80133333333335,61.1,62.2
Guinea,GIN,2024,61.924472222222235,61.4,62.4
Guinea,GIN,2025,62.083681216931254,61.5,62.74000000000001
Guinea,GIN,2026,62.37183333333338,61.6,63.3
Guinea,GIN,2027,62.942500000000045,62.0,64.1
Guinea,GIN,2028,63.34508333333336,62.4,64.2
Guinea,GIN,2029,63.76937500000006,62.9,64.4
Guinea,GIN,2030,63.918708333333406,63.1,64.6
Guinea-Bissau,GNB,2022,58.08281640211649,57.5,58.7
Guinea-Bissau,GNB,2023,58.49313888888901,57.8,59.4
Guinea-Bissau,GNB,2024,58.79138095238107,57.9,59.6
Guinea-Bissau,GNB,2025,58.9260476190477,57.9,60.1
Guinea-Bissau,GNB,2026,59.06700000000007,57.9,60.5
Guinea-Bissau,GNB,2027,59.28722222222226,58.09,60.620000000000005
Guinea-Bissau,GNB,2028,60.16166666666667,59.2,61.3
Guinea-Bissau,GNB,2029,60.326,59.2,61.4
Guinea-Bissau,GNB,2030,60.285333333333305,59.2,61.31
Guyana,GUY,2022,65.4979873294346,64.98708333333333,66.2
Guyana,GUY,2023,65.45185399610128,64.8,66.2
Guyana,GUY,2024,65.54588981481476,64.73,66.6
Guyana,GUY,2025,65.74549999999996,64.8,67.1
Guyana,GUY,2026,66.3873333333333,64.9,67.4
Guyana,GUY,2027,66.38922222222216,64.9,67.4
Guyana,GUY,2028,66.40688888888886,64.9,67.5
Guyana,GUY,2029,66.18833333333332,64.7,67.4
Guyana,GUY,2030,66.09766666666665,64.7,67.4
Haiti,HTI,2022,62.59993253968264,61.5,64.2
Haiti,HTI,2023,62.83443783068792,61.7,64.355
Haiti,HTI,2024,62.92802116402123,61.7,64.41000000000001
Haiti,HTI,2025,63.06535449735456,61.9,64.7
Haiti,HTI,2026,63.13456228956232,61.70000000000001,64.7
Haiti,HTI,2027,63.283187289562264,61.70000000000001,64.7
Haiti,HTI,2028,63.54554840067333,62.06,64.71000000000001
Haiti,HTI,2029,63.31618728956224,60.2,64.7
Haiti,HTI,2030,63.4113539562289,60.2,65.0
Honduras,HND,2022,70.49566666666672,69.0,71.7
Honduras,HND,2023,70.47966666666669,69.0,71.61
Honduras,HND,2024,70.40533333333335,69.0,71.6
Honduras,HND,2025,70.21066666666671,69.0,71.5
Honduras,HND,2026,70.21633333333338,69.0,71.3
Honduras,HND,2027,70.26066666666672,69.0,71.5
Honduras,HND,2028,70.29033333333336,69.0,71.32000000000001
Honduras,HND,2029,70.38000000000005,69.0,71.5
Honduras,HND,2030,70.35200000000007,69.0,71.5
Hungary,HUN,2022,75.51158596191888,74.6,76.3
Hungary,HUN,2023,75.52923381138126,74.6,76.3
Hungary,HUN,2024,75.53982428757175,74.6,76.3
Hungary,HUN,2025,75.48960206534952,74.58999999999999,76.3
Hungary,HUN,2026,75.4897020653495,74.5,76.3
Hungary,HUN,2027,75.47403539868284,74.5,76.3
Hungary,HUN,2028,75.43248902187123,74.5,76.3
Hungary,HUN,2029,75.41568902187124,74.5,76.3
Hungary,HUN,2030,75.4044162945985,74.5,76.3
Iceland,ISL,2022,82.05147435064927,81.5,82.3
Iceland,ISL,2023,82.0438076839826,81.5,82.3
Iceland,ISL,2024,82.05826601731596,81.5,82.3
Iceland,ISL,2025,82.05822898027893,81.5,82.3
Iceland,ISL,2026,81.87990732323226,81.3,82.3
Iceland,ISL,2027,81.88269621212116,81.3,82.3
Iceland,ISL,2028,81.8840295454545,81.3,82.3
Iceland,ISL,2029,81.86058510101006,81.3,82.3
Iceland,ISL,2030,81.9326684343435,81.3,82.4
India,IND,2022,66.28015661375663,65.1,67.8
India,IND,2023,66.18404550264553,65.1,67.7
India,IND,2024,66.51721058201058,65.1,68.4
India,IND,2025,66.76180952380953,65.2,68.5
India,IND,2026,66.78499999999997,65.2,68.5
India,IND,2027,66.95933333333335,65.19,68.4
India,IND,2028,66.99366666666668,65.19,68.5
India,IND,2029,67.36733333333335,65.2,68.8
India,IND,2030,68.02166666666666,66.5,68.8
Indonesia,IDN,2022,69.48457142857147,67.1,71.0
Indonesia,IDN,2023,69.06233333333334,67.1,71.0
Indonesia,IDN,2024,69.08900000000007,67.1,71.0
Indonesia,IDN,2025,69.20033333333335,67.39,71.0
Indonesia,IDN,2026,69.40700000000005,67.5,71.0
Indonesia,IDN,2027,68.31700000000004,65.7,70.22000000000001
Indonesia,IDN,2028,67.47700000000002,65.2,69.8
Indonesia,IDN,2029,67.08666666666669,65.2,69.5
Indonesia,IDN,2030,66.98433333333332,65.19,68.8
"Iran, Islamic Republic of",IRN,2022,73.53842514439522,72.4,74.52636363636364
"Iran, Islamic Republic of",IRN,2023,73.40495829938237,71.49,74.50181818181818
"Iran, Islamic Republic of",IRN,2024,73.11712231632075,71.1,74.435
"Iran, Islamic Republic of",IRN,2025,73.06811776301676,71.1,74.42583333333333
"Iran, Islamic Republic of",IRN,2026,72.94646108207824,71.1,74.4
"Iran, Islamic Republic of",IRN,2027,72.60030926261639,70.8,74.48532075471697
"Iran, Islamic Republic of",IRN,2028,72.60764149704865,70.78999999999999,74.504
"Iran, Islamic Republic of",IRN,2029,72.62288191679495,70.8,74.57749999999999
"Iran, Islamic Republic of",IRN,2030,72.72535187735099,71.0,74.4
Iraq,IRQ,2022,72.23058648367662,71.1,73.9
Iraq,IRQ,2023,72.46610365121066,71.1,74.04494680851063
Iraq,IRQ,2024,72.61665657434062,71.2,74.2
Iraq,IRQ,2025,73.1549778401455,71.6,74.81
Iraq,IRQ,2026,73.2894091519927,71.9,74.91000000000001
Iraq,IRQ,2027,75.80211477411481,73.2,78.5
Iraq,IRQ,2028,76.38191755189254,73.6,78.5
Iraq,IRQ,2029,76.8422053946054,74.08999999999999,78.5
Iraq,IRQ,2030,77.09398950956442,76.2,78.31
Ireland,IRL,2022,81.84890462962962,81.4,82.3
Ireland,IRL,2023,82.02144711677214,81.5,82.4
Ireland,IRL,2024,82.03272489454992,81.5,82.4
Ireland,IRL,2025,82.0731177516927,81.6,82.4
Ireland,IRL,2026,82.10832052947049,81.7,82.4
Ireland,IRL,2027,82.12279338624336,81.7,82.4
Ireland,IRL,2028,82.16537857142849,81.7,82.5
Ireland,IRL,2029,82.16604523809514,81.75399999999999,82.5
Ireland,IRL,2030,82.17271190476183,81.75399999999999,82.6
Israel,ISR,2022,82.2393399766902,81.77374999999999,82.6
Israel,ISR,2023,82.25876590261608,81.8,82.628
Israel,ISR,2024,82.25959923594941,81.8,82.628
Israel,ISR,2025,82.27234923594938,81.8,82.7
Israel,ISR,2026,82.29149981869993,81.8,82.8
Israel,ISR,2027,82.3505614141415,81.8,82.8
Israel,ISR,2028,82.35011696969704,81.8,82.8
Israel,ISR,2029,82.35811696969704,81.8,82.8
Israel,ISR,2030,82.36045030303038,81.8,82.8
Italy,ITA,2022,82.49532182539686,82.2,82.8
Italy,ITA,2023,82.49198849206353,82.2,82.8
Italy,ITA,2024,82.50269141414145,82.2,82.8
Italy,ITA,2025,82.27696388888894,81.7,82.79999999999998
Italy,ITA,2026,82.27063055555561,81.7,82.70200000000001
Italy,ITA,2027,82.26682222222229,81.7,82.7
Italy,ITA,2028,82.27420165945173,81.718,82.7
Italy,ITA,2029,82.2662572150073,81.7429090909091,82.7
Italy,ITA,2030,82.26525721500731,81.7429090909091,82.7
Jamaica,JAM,2022,72.6214998051812,71.1,74.0
Jamaica,JAM,2023,72.3796184020675,70.6,74.0
Jamaica,JAM,2024,72.09270847542011,70.592,73.7
Jamaica,JAM,2025,71.74181191188019,70.45373626373627,73.7
Jamaica,JAM,2026,71.28504385519675,70.2,73.6
Jamaica,JAM,2027,71.15031261380595,70.2,73.0
Jamaica,JAM,2028,71.35607011809061,70.2,73.0
Jamaica,JAM,2029,71.34121081073128,70.1,73.0
Jamaica,JAM,2030,71.26457781938862,70.1,72.86874999999999
Japan,JPN,2022,82.76566666666632,82.7,82.8
Japan,JPN,2023,82.76499999999965,82.7,82.8
Japan,JPN,2024,82.76433333333298,82.7,82.8
Japan,JPN,2025,82.76533333333299,82.7,82.8
Japan,JPN,2026,82.76766666666632,82.7,82.8
Japan,JPN,2027,82.76799999999966,82.7,82.8
Japan,JPN,2028,82.76799999999966,82.7,82.8
Japan,JPN,2029,82.76799999999966,82.7,82.8
Japan,JPN,2030,82.76899999999964,82.7,82.8
Jordan,JOR,2022,77.14899058441556,76.19,78.5
Jordan,JOR,2023,76.75605119047623,74.0,78.5
Jordan,JOR,2024,76.78400952380944,74.0,78.5
Jordan,JOR,2025,76.11848571428573,73.5,78.5
Jordan,JOR,2026,75.76389444444445,73.4,78.5
Jordan,JOR,2027,75.26030143097647,72.9,78.5
Jordan,JOR,2028,73.80510736063931,72.4,75.6
Jordan,JOR,2029,73.7702652310097,72.39,75.5
Jordan,JOR,2030,73.7128891626336,72.28,75.3
Kazakhstan,KAZ,2022,72.30621899159766,71.5,72.88763888888889
Kazakhstan,KAZ,2023,72.3200831929426,71.5,72.87076388888889
Kazakhstan,KAZ,2024,72.29057209564802,71.7,72.8
Kazakhstan,KAZ,2025,72.23567457881302,71.5,72.73333333333332
Kazakhstan,KAZ,2026,72.11730886613391,71.4,72.7
Kazakhstan,KAZ,2027,72.08188588633594,71.4,72.70142857142858
Kazakhstan,KAZ,2028,72.07721921966926,71.4,72.71467532467533
Kazakhstan,KAZ,2029,71.63725303030304,71.0,72.5
Kazakhstan,KAZ,2030,71.56075000000001,70.9,72.11
Kenya,KEN,2022,68.2918020774977,67.2,69.46083333333334
Kenya,KEN,2023,68.88703224199645,68.4,69.8
Kenya,KEN,2024,69.42542125208766,68.4,70.1
Kenya,KEN,2025,70.49352831414618,69.3,71.9
Kenya,KEN,2026,71.31585175736969,70.2,72.81
Kenya,KEN,2027,71.59165792114055,70.8,72.8
Kenya,KEN,2028,72.60419820275047,71.595,73.4
Kenya,KEN,2029,73.46400731120721,72.5,74.3
Kenya,KEN,2030,74.6572833333332,73.49,75.71000000000001
Kiribati,KIR,2022,61.244898153806936,60.4,61.8
Kiribati,KIR,2023,61.25289815380697,60.4,61.8
Kiribati,KIR,2024,61.13141330532213,60.1,61.8
Kiribati,KIR,2025,60.84012163865548,59.38,61.9
Kiribati,KIR,2026,60.82916925770311,59.20000000000001,61.910000000000004
Kiribati,KIR,2027,60.65135457516344,59.07,62.0
Kiribati,KIR,2028,60.625854575163395,58.7,62.1
Kiribati,KIR,2029,60.837410130718936,59.2,62.79999999999999
Kiribati,KIR,2030,61.09541013071891,59.49,62.8
"Korea, Democratic People's Republic of",PRK,2022,72.5884326266115,71.4,74.5
"Korea, Democratic People's Republic of",PRK,2023,72.73468244904097,71.4,74.5
"Korea, Democratic People's Republic of",PRK,2024,72.73213336479188,71.466,74.5
"Korea, Democratic People's Republic of",PRK,2025,72.79916114256964,71.5,75.1
"Korea, Democratic People's Republic of",PRK,2026,72.74999606320459,71.5,75.1
"Korea, Democratic People's Republic of",PRK,2027,72.6625559814345,71.5,75.1
"Korea, Democratic People's Republic of",PRK,2028,72.56888058460908,71.5,73.91000000000001
"Korea, Democratic People's Republic of",PRK,2029,72.55869768333004,71.5,73.9
"Korea, Democratic People's Republic of",PRK,2030,72.84960585690305,71.8,74.14
"Korea, Republic of",KOR,2022,82.65446444444422,82.4,82.8
"Korea, Republic of",KOR,2023,82.71051999999972,82.5,82.8
"Korea, Republic of",KOR,2024,82.70373333333306,82.4,82.8
"Korea, Republic of",KOR,2025,82.69773333333309,82.4,82.8
"Korea, Republic of",KOR,2026,82.69552499999975,82.4,82.8
"Korea, Republic of",KOR,2027,82.69519166666642,82.4,82.8
"Korea, Republic of",KOR,2028,82.6433999999998,82.2,82.8
"Korea, Republic of",KOR,2029,82.64439999999982,82.2,82.8
"Korea, Republic of",KOR,2030,82.64506666666648,82.2,82.8
Kuwait,KWT,2022,79.27589365079363,78.1,80.5
Kuwait,KWT,2023,79.16196569666718,78.38000000000001,80.5
Kuwait,KWT,2024,78.83794757497407,78.2,80.2
Kuwait,KWT,2025,78.49960023223534,77.5,79.6
Kuwait,KWT,2026,78.21807264778272,77.0,79.41000000000001
Kuwait,KWT,2027,78.07316944640321,76.8,79.4
Kuwait,KWT,2028,77.80215500610497,76.4,79.0
Kuwait,KWT,2029,77.6438311965811,76.4,78.8
Kuwait,KWT,2030,77.71588383838377,76.69,78.8
Kyrgyzstan,KGZ,2022,72.93021467637818,71.3,74.8
Kyrgyzstan,KGZ,2023,72.90887605203957,71.3,74.8
Kyrgyzstan,KGZ,2024,72.99945196594048,71.3,74.8
Kyrgyzstan,KGZ,2025,72.976925606298,71.6,74.64999999999999
Kyrgyzstan,KGZ,2026,72.98972425949664,71.3,74.65499999999999
Kyrgyzstan,KGZ,2027,72.96754181183157,71.3,74.60499999999999
Kyrgyzstan,KGZ,2028,72.96860953669932,71.6,74.6
Kyrgyzstan,KGZ,2029,72.94544815820854,71.1,74.20133333333334
Kyrgyzstan,KGZ,2030,72.93602789677065,71.1,74.2
Lao People's Democratic Republic,LAO,2022,69.9549764790765,68.4,72.01
Lao People's Democratic Republic,LAO,2023,70.25134709654144,68.6,72.3
Lao People's Democratic Republic,LAO,2024,70.40247376320814,68.89,72.4
Lao People's Democratic Republic,LAO,2025,70.5401612800432,69.1,72.6
Lao People's Democratic Republic,LAO,2026,70.80409889428078,69.2,72.4
Lao People's Democratic Republic,LAO,2027,71.06247696065886,69.44909090909093,72.6
Lao People's Democratic Republic,LAO,2028,71.28025056575748,69.6,73.0
Lao People's Democratic Republic,LAO,2029,71.64118441558442,70.1,73.4
Lao People's Democratic Republic,LAO,2030,71.90272672148834,70.515,73.5
Latvia,LVA,2022,73.22054838958788,71.4,74.1
Latvia,LVA,2023,73.16504375995824,71.4,74.1
Latvia,LVA,2024,73.02591379825321,71.67,74.1
Latvia,LVA,2025,73.02596935380876,72.0,74.1
Latvia,LVA,2026,72.93355806748056,72.0,73.8
Latvia,LVA,2027,72.93184775002025,72.0,73.8
Latvia,LVA,2028,72.91233865911117,72.0,73.8
Latvia,LVA,2029,72.82229159849203,71.66,73.8
Latvia,LVA,2030,72.47346082363828,70.4,73.8
Lebanon,LBN,2022,75.85838516113526,72.78999999999999,78.5
Lebanon,LBN,2023,73.66481507374417,72.1,75.6
Lebanon,LBN,2024,73.55624522203566,72.1,75.6
Lebanon,LBN,2025,73.32575764414001,71.79333333333334,75.1
Lebanon,LBN,2026,73.14707317850244,71.65086956521739,74.6
