Country,ISO3,Year,proj_le_baseline,proj_le_lo80,proj_le_hi80
Lebanon,LBN,2027,73.17502752452569,71.7,74.7
Lebanon,LBN,2028,72.853584000375,71.2,74.4
Lebanon,LBN,2029,72.80095983320292,71.0,74.5
Lebanon,LBN,2030,72.72812912619067,70.8,74.54200000000002
Lesotho,LSO,2022,51.00641000000006,49.1,52.1
Lesotho,LSO,2023,51.19900000000005,49.9,52.1
Lesotho,LSO,2024,51.457666666666704,49.9,52.8
Lesotho,LSO,2025,51.896,50.3,53.8
Lesotho,LSO,2026,52.312333333333314,50.3,53.8
Lesotho,LSO,2027,52.35599999999999,50.3,53.8
Lesotho,LSO,2028,52.60033333333327,50.57,53.9
Lesotho,LSO,2029,52.89633333333324,50.9,54.9
Lesotho,LSO,2030,54.228409999999904,51.1,56.92
Liberia,LBR,2022,63.20070833333336,62.59,63.9
Liberia,LBR,2023,63.75037499999995,63.1,64.61
Liberia,LBR,2024,64.24813257575755,63.6,65.2
Liberia,LBR,2025,64.82400000000003,64.0,65.6
Liberia,LBR,2026,66.15104166666661,65.3,67.1
Liberia,LBR,2027,66.63170833333335,65.3,67.6
Liberia,LBR,2028,67.41799999999996,66.58,68.3
Liberia,LBR,2029,67.6907777777778,66.7,68.5
Liberia,LBR,2030,68.14038888888888,67.5,68.7
Libya,LBY,2022,72.70376080525189,72.19,73.21002564102565
Libya,LBY,2023,72.7078608052519,72.08999999999999,73.31833333333334
Libya,LBY,2024,72.76588798779157,72.1,73.81
Libya,LBY,2025,72.80733798779158,72.27350000000001,73.9
Libya,LBY,2026,72.89396073247846,72.39947368421053,74.0
Libya,LBY,2027,72.96771144081758,72.4,74.2
Libya,LBY,2028,72.96734391945007,72.4,74.2
Libya,LBY,2029,72.98703836389453,72.4,74.2
Libya,LBY,2030,73.0335640182711,72.4,74.2
Lithuania,LTU,2022,74.44846844221752,73.88000000000001,75.0
Lithuania,LTU,2023,74.51769753124437,73.1,75.5
Lithuania,LTU,2024,74.44024777279027,73.0,75.5
Lithuania,LTU,2025,74.47033507437754,73.0,75.5
Lithuania,LTU,2026,74.45007082552007,73.0,75.5
Lithuania,LTU,2027,74.40565415885344,72.8,75.5
Lithuania,LTU,2028,74.39717436087363,72.8,75.5
Lithuania,LTU,2029,74.1113426148419,72.7,75.5
Lithuania,LTU,2030,72.93941242236022,70.58,75.0
Luxembourg,LUX,2022,82.5221639865692,82.1,82.7
Luxembourg,LUX,2023,82.50549731990252,82.1,82.7
Luxembourg,LUX,2024,82.50183065323584,82.1,82.7
Luxembourg,LUX,2025,82.50183065323584,82.1,82.7
Luxembourg,LUX,2026,82.49816398656917,82.08999999999999,82.7
Luxembourg,LUX,2027,82.49683065323582,82.08999999999999,82.7
Luxembourg,LUX,2028,82.49716398656916,82.08999999999999,82.7
Luxembourg,LUX,2029,82.48316398656912,82.0,82.7
Luxembourg,LUX,2030,82.47963873404385,82.0,82.74
Madagascar,MDG,2022,63.223745622895684,62.7,63.650000000000006
Madagascar,MDG,2023,63.17911404394831,62.6,63.6
Madagascar,MDG,2024,63.16544737728162,62.59,63.6
Madagascar,MDG,2025,63.164720370370404,62.59,63.6
Madagascar,MDG,2026,63.15445370370373,62.6,63.6
Madagascar,MDG,2027,63.15178703703707,62.6,63.6
Madagascar,MDG,2028,63.14114814814817,62.6,63.6
Madagascar,MDG,2029,63.10481481481481,62.6,63.6
Madagascar,MDG,2030,63.082648148148124,62.6,63.6
Malawi,MWI,2022,62.92506666666666,61.7,63.9
Malawi,MWI,2023,63.06200000000002,61.7,64.0
Malawi,MWI,2024,63.060000000000024,61.7,64.0
Malawi,MWI,2025,63.21433333333334,62.2,64.0
Malawi,MWI,2026,63.30316666666667,62.20000000000001,64.1
Malawi,MWI,2027,63.48066666666669,62.47,64.52000000000001
Malawi,MWI,2028,64.74900000000008,63.2,66.61
Malawi,MWI,2029,65.20174074074083,63.6,67.4
Malawi,MWI,2030,65.37774074074082,63.6,67.5
Malaysia,MYS,2022,72.81279141048728,71.4,74.1
Malaysia,MYS,2023,72.82719292563878,71.4,74.1
Malaysia,MYS,2024,72.70617394432546,71.4,74.1
Malaysia,MYS,2025,72.69877139962072,71.4,74.0
Malaysia,MYS,2026,72.64587131436114,71.5,73.7
Malaysia,MYS,2027,72.67465378303285,71.69,73.7
Malaysia,MYS,2028,72.69273055830438,71.7,73.7
Malaysia,MYS,2029,72.71541018793401,71.8,73.7
Malaysia,MYS,2030,72.6736029909643,71.7,73.7
Maldives,MDV,2022,80.39956803289304,78.2,81.61
Maldives,MDV,2023,80.76713888888892,78.4,81.91000000000001
Maldives,MDV,2024,80.89656111111117,78.4,82.2
Maldives,MDV,2025,81.11076515151528,78.6,82.2
Maldives,MDV,2026,81.1877095959597,78.6,82.4
Maldives,MDV,2027,81.2606540404041,78.6,82.71000000000002
Maldives,MDV,2028,81.29975,78.6,82.71000000000002
Maldives,MDV,2029,81.29975,78.6,82.71000000000002
Maldives,MDV,2030,81.29475000000001,78.6,82.71000000000002
Mali,MLI,2022,61.960655555555626,61.1,62.6
Mali,MLI,2023,62.053822222222294,61.1,62.6
Mali,MLI,2024,62.258933333333395,61.6,62.7
Mali,MLI,2025,62.4596666666667,61.89,63.3
Mali,MLI,2026,62.648333333333355,61.995,63.4
Mali,MLI,2027,62.91250000000005,62.0,63.8
Mali,MLI,2028,63.24683333333334,62.5,64.0
Mali,MLI,2029,63.57916666666665,62.78999999999999,64.6
Mali,MLI,2030,63.98554807692305,63.0,65.2
Malta,MLT,2022,81.57401885711758,81.2,82.1
Malta,MLT,2023,81.62146372891245,81.2,82.14
Malta,MLT,2024,81.64265261780135,81.2,82.2
Malta,MLT,2025,81.72476625416509,81.2,82.2
Malta,MLT,2026,81.74309958749843,81.23,82.3
Malta,MLT,2027,81.78098847638731,81.23708333333333,82.4
Malta,MLT,2028,81.81392180972065,81.23708333333333,82.4
Malta,MLT,2029,81.77472708680223,81.2,82.4
Malta,MLT,2030,81.78441684149199,81.2,82.4
Marshall Islands,MHL,2022,71.6089568750938,70.8,73.3
Marshall Islands,MHL,2023,71.25026356100018,70.7,72.71000000000001
Marshall Islands,MHL,2024,71.2044006942373,70.7,72.71000000000001
Marshall Islands,MHL,2025,71.25340069423731,70.7,73.07
Marshall Islands,MHL,2026,71.13947241140906,70.69999999999999,72.4
Marshall Islands,MHL,2027,71.13669317164319,70.69999999999999,72.61
Marshall Islands,MHL,2028,70.96405467179893,70.487,72.08428571428571
Marshall Islands,MHL,2029,70.92523896528313,70.4,72.71000000000001
Marshall Islands,MHL,2030,70.79689950659373,70.4,71.9
Mauritania,MRT,2022,70.29213541450373,68.6,72.2
Mauritania,MRT,2023,70.27458360534126,68.696,72.21000000000001
Mauritania,MRT,2024,70.04915398653415,68.696,72.21000000000001
Mauritania,MRT,2025,70.03685009764529,68.6,72.2
Mauritania,MRT,2026,70.02122864502381,68.53,72.2
Mauritania,MRT,2027,70.00093439151564,68.55142857142856,72.2
Mauritania,MRT,2028,69.99156541604665,68.55142857142856,72.2
Mauritania,MRT,2029,69.9588013874585,68.4,72.3
Mauritania,MRT,2030,69.94644232827055,68.4,72.4
Mauritius,MUS,2022,73.22135291853927,72.1,74.1
Mauritius,MUS,2023,73.0411970640731,72.0,74.0
Mauritius,MUS,2024,72.95674927538843,72.0,74.0
Mauritius,MUS,2025,72.848621609912,72.0,73.9
Mauritius,MUS,2026,72.66834834102515,71.9,73.4
Mauritius,MUS,2027,72.65921383311075,71.9,73.4
Mauritius,MUS,2028,72.6631547773517,71.94500000000001,73.25
Mauritius,MUS,2029,72.64253787546275,71.8,73.2
Mauritius,MUS,2030,72.5464938864616,71.7,73.1
Mexico,MEX,2022,70.81666666666665,70.1,71.6
Mexico,MEX,2023,69.43266666666659,67.8,70.9
Mexico,MEX,2024,68.41849999999997,66.99,69.83
Mexico,MEX,2025,68.1368333333333,66.5,69.8
Mexico,MEX,2026,67.95333333333328,66.5,69.8
Mexico,MEX,2027,68.08866666666658,66.5,70.6
Mexico,MEX,2028,67.4509999999999,64.9,69.8
Mexico,MEX,2029,67.1209999999999,64.7,69.8
Mexico,MEX,2030,66.76166666666659,63.89,69.8
"Micronesia, Federated States of",FSM,2022,65.71859449620426,64.9,67.1
"Micronesia, Federated States of",FSM,2023,66.33761949620424,65.3,67.51
"Micronesia, Federated States of",FSM,2024,66.43495282953758,65.4,67.6
"Micronesia, Federated States of",FSM,2025,66.49738140096613,65.4,67.6
"Micronesia, Federated States of",FSM,2026,66.53177028985506,65.4,67.6
"Micronesia, Federated States of",FSM,2027,66.57674251207729,65.4,67.61
"Micronesia, Federated States of",FSM,2028,66.6663536231884,65.4,67.8
"Micronesia, Federated States of",FSM,2029,66.9210202898551,65.4,67.9
"Micronesia, Federated States of",FSM,2030,67.0246,65.4,68.0
"Moldova, Republic of",MDA,2022,72.14718882783873,70.52250000000001,73.5
"Moldova, Republic of",MDA,2023,72.26330162545779,71.1,73.6
"Moldova, Republic of",MDA,2024,72.34073169081726,71.1,73.7
"Moldova, Republic of",MDA,2025,72.39169862922307,71.1,73.7
"Moldova, Republic of",MDA,2026,72.41387640700084,71.1,73.7
"Moldova, Republic of",MDA,2027,72.4285430736675,71.1,73.7
"Moldova, Republic of",MDA,2028,72.44252825885269,71.1,73.7
"Moldova, Republic of",MDA,2029,72.46297270329717,71.1,73.7
"Moldova, Republic of",MDA,2030,72.48243936996381,71.1,73.7
Mongolia,MNG,2022,70.5562666666667,70.1,71.6
Mongolia,MNG,2023,70.62893333333338,70.1,71.6
Mongolia,MNG,2024,70.91126666666668,70.1,71.6
Mongolia,MNG,2025,71.09693333333335,70.2,71.7
Mongolia,MNG,2026,71.17500000000004,70.2,71.8
Mongolia,MNG,2027,71.2176666666667,70.2,71.9
Mongolia,MNG,2028,71.16741666666668,69.7,72.0
Mongolia,MNG,2029,71.17641666666668,69.7,72.1
Mongolia,MNG,2030,71.89694985569986,70.1,73.5
Montenegro,MNE,2022,74.95990337902838,73.74,76.61
Montenegro,MNE,2023,74.70599374699368,72.78999999999999,76.2
Montenegro,MNE,2024,74.66339871775394,72.89,76.2
Montenegro,MNE,2025,74.59660691881213,72.0,76.2
Montenegro,MNE,2026,74.50473931862484,71.1,76.2
Montenegro,MNE,2027,74.37284910698465,71.0,76.2
Montenegro,MNE,2028,74.22584369572928,70.9,76.2
Montenegro,MNE,2029,73.83240228158782,70.9,76.2
Montenegro,MNE,2030,73.64963447570949,70.9,76.11
Morocco,MAR,2022,73.21662192291002,71.38,74.4
Morocco,MAR,2023,73.26889518379949,71.3,74.55499999999999
Morocco,MAR,2024,73.24088277895288,71.3,74.6
Morocco,MAR,2025,73.09902883708423,71.3,74.55499999999999
Morocco,MAR,2026,72.91618098303438,71.0,74.6
Morocco,MAR,2027,72.9398577088592,70.995,74.835
Morocco,MAR,2028,72.95586968615908,70.995,74.9
Morocco,MAR,2029,73.05424986790541,71.0,74.90750000000001
Morocco,MAR,2030,73.09035835244921,71.0,75.005
Mozambique,MOZ,2022,58.74433333333331,57.3,60.0
Mozambique,MOZ,2023,58.867555555555555,57.39,60.5
Mozambique,MOZ,2024,58.99655555555557,57.5,60.5
Mozambique,MOZ,2025,59.13188888888891,57.9,60.5
Mozambique,MOZ,2026,59.34822222222223,58.1,60.81
Mozambique,MOZ,2027,59.71657460317463,58.58,61.3
Mozambique,MOZ,2028,60.438093121693164,59.160000000000004,61.9
Mozambique,MOZ,2029,60.913507936508,59.2,62.2
Mozambique,MOZ,2030,61.377507936508046,59.7,62.6
Myanmar,MMR,2022,68.18929206349218,67.0,69.4
Myanmar,MMR,2023,68.40729206349216,67.2,69.81
Myanmar,MMR,2024,68.56065237677537,67.2,70.0
Myanmar,MMR,2025,68.6413088095239,67.2,70.2
Myanmar,MMR,2026,68.82279029100536,67.6,70.42000000000002
Myanmar,MMR,2027,68.93893314814822,67.6,71.7
Myanmar,MMR,2028,69.2565162013695,67.69,71.7
Myanmar,MMR,2029,69.2498495347028,67.6,71.7
Myanmar,MMR,2030,69.34280866168692,67.7,71.7
Namibia,NAM,2022,60.4696666666667,59.5,62.1
Namibia,NAM,2023,60.50633333333335,59.5,62.1
Namibia,NAM,2024,60.54000000000001,59.5,62.1
Namibia,NAM,2025,60.610333333333344,59.5,62.13000000000001
Namibia,NAM,2026,60.65933333333333,59.5,62.79999999999999
Namibia,NAM,2027,60.69633333333333,59.5,62.8
Namibia,NAM,2028,60.860666666666646,59.5,63.410000000000004
Namibia,NAM,2029,60.870333333333306,59.5,63.5
Namibia,NAM,2030,60.88166666666662,59.5,63.5
Nauru,NRU,2022,71.83808333333347,70.8,73.22000000000001
Nauru,NRU,2023,71.70749999999998,70.8,73.4
Nauru,NRU,2024,71.73449999999995,70.8,73.5
Nauru,NRU,2025,71.73449999999994,70.8,73.5
Nauru,NRU,2026,71.75949999999996,70.8,73.51
Nauru,NRU,2027,71.73716666666672,70.7,73.51
Nauru,NRU,2028,71.72250000000005,70.7,73.5
Nauru,NRU,2029,71.67116666666668,70.5,73.51
Nauru,NRU,2030,71.62850000000002,70.4,73.41000000000001
Nepal,NPL,2022,69.86993217733851,68.8,71.1
Nepal,NPL,2023,69.87389142993139,68.7,71.01
Nepal,NPL,2024,70.03727462886751,68.76,71.32000000000001
Nepal,NPL,2025,70.33028137489927,68.9,71.7125
Nepal,NPL,2026,70.35732304156592,68.97500000000001,71.8025
Nepal,NPL,2027,70.38756748601035,69.06000000000002,71.8025
Nepal,NPL,2028,70.70130262852612,69.1,72.71000000000001
Nepal,NPL,2029,70.98667860255212,69.38000000000001,73.0
Nepal,NPL,2030,71.16741795257407,69.2,73.0
Netherlands,NLD,2022,81.41867054061906,81.27095238095238,81.6
Netherlands,NLD,2023,81.60603468203328,81.3,82.2
Netherlands,NLD,2024,81.62870134869995,81.3,82.2025
Netherlands,NLD,2025,81.69550261132625,81.3,82.2025
Netherlands,NLD,2026,81.68250261132624,81.3,82.2
Netherlands,NLD,2027,81.93789967722338,81.39833333333334,82.5
Netherlands,NLD,2028,81.94423301055672,81.39833333333334,82.51
Netherlands,NLD,2029,81.94345523277894,81.4,82.51
Netherlands,NLD,2030,82.15203615828621,81.5,82.7
New Zealand,NZL,2022,81.34581548821566,80.7,81.7
New Zealand,NZL,2023,81.29527382154897,80.66840909090911,81.7
New Zealand,NZL,2024,81.27126323953834,80.7,81.7
New Zealand,NZL,2025,81.26476323953834,80.7,81.7
New Zealand,NZL,2026,81.26195768398279,80.7,81.7
New Zealand,NZL,2027,81.29580193792573,80.89833333333333,81.9
New Zealand,NZL,2028,81.29355193792574,80.89833333333333,81.8
New Zealand,NZL,2029,81.3005083148821,80.89999999999999,81.8
New Zealand,NZL,2030,81.50422694902564,81.1,81.91000000000001
Nicaragua,NIC,2022,72.53558574712325,70.8,74.025
Nicaragua,NIC,2023,72.61831657324154,70.69,74.77
Nicaragua,NIC,2024,72.61762583250078,70.78999999999999,74.77
Nicaragua,NIC,2025,72.42560752858247,70.6,74.2
Nicaragua,NIC,2026,72.39552975080473,70.5,74.31
Nicaragua,NIC,2027,71.90463587061078,69.5,73.7
Nicaragua,NIC,2028,71.77164999999994,69.86,73.7
Nicaragua,NIC,2029,71.92010512820511,70.28999999999999,73.7
Nicaragua,NIC,2030,71.99957179487181,70.3,73.7
Niger,NER,2022,59.72562222222219,59.08,60.2
Niger,NER,2023,59.822955555555524,59.2,60.6
Niger,NER,2024,59.934066666666624,59.2,61.0
Niger,NER,2025,59.96809999999994,59.2,61.0
Niger,NER,2026,60.11983333333326,59.5,61.0
Niger,NER,2027,60.3564444444444,59.5,61.3
Niger,NER,2028,60.52266666666663,59.6,61.4
Niger,NER,2029,60.55222222222219,59.59,61.4
Niger,NER,2030,60.713222222222214,59.8,61.6
Nigeria,NGA,2022,63.06566666666663,62.0,64.9
Nigeria,NGA,2023,63.161666666666655,62.0,65.1
Nigeria,NGA,2024,63.336666666666645,62.0,65.1
Nigeria,NGA,2025,63.78233333333333,62.0,65.1
Nigeria,NGA,2026,64.21199999999995,62.4,65.3
Nigeria,NGA,2027,64.42866666666662,62.4,65.3
Nigeria,NGA,2028,64.55566666666657,62.4,65.31
Nigeria,NGA,2029,64.7623333333332,62.8,65.7
Nigeria,NGA,2030,64.8959999999999,64.17,65.8
Niue,NIU,2022,71.26723044411737,70.8,71.9
Niue,NIU,2023,70.96485738273141,70.7,71.7
Niue,NIU,2024,70.96519071606478,70.7,71.7
Niue,NIU,2025,71.15420744285653,70.6,72.01
Niue,NIU,2026,71.14180744285655,70.5,72.1
Niue,NIU,2027,71.09928892433821,70.5,72.1
Niue,NIU,2028,71.03366955238477,70.5,72.0
Niue,NIU,2029,70.89823934180573,70.4,72.0
Niue,NIU,2030,71.05218166168632,70.4,72.7
North Macedonia,MKD,2022,74.25150533217214,72.8,75.4
North Macedonia,MKD,2023,74.15988080568353,72.7,75.1
North Macedonia,MKD,2024,73.92177379446773,72.7,74.8
North Macedonia,MKD,2025,73.57669007814087,72.4,74.6
North Macedonia,MKD,2026,73.21154503993858,71.9,74.4
North Macedonia,MKD,2027,72.94900065561922,72.0,73.9
North Macedonia,MKD,2028,72.75921185723435,71.8,73.8
North Macedonia,MKD,2029,72.32606778379906,70.4,73.5
North Macedonia,MKD,2030,72.03110588972442,70.4,73.2
Norway,NOR,2022,82.2694194444442,82.1,82.5
Norway,NOR,2023,82.27008611111087,82.1,82.5
Norway,NOR,2024,82.26841944444422,82.1,82.5
Norway,NOR,2025,82.27075277777755,82.098,82.50666666666667
Norway,NOR,2026,82.27036388888867,82.09833333333333,82.6
Norway,NOR,2027,82.27003055555532,82.09833333333333,82.6
Norway,NOR,2028,82.26836388888866,82.083,82.6
Norway,NOR,2029,82.26480833333311,82.07824999999998,82.6
Norway,NOR,2030,82.26480833333311,82.07824999999998,82.6
Oman,OMN,2022,73.46152429064941,72.59444444444443,74.31833333333333
Oman,OMN,2023,73.47442151167456,72.53999999999999,74.33676470588237
Oman,OMN,2024,73.44339046022115,72.5,74.35111111111112
Oman,OMN,2025,73.36382537040782,72.4,74.3
Oman,OMN,2026,73.2639769738494,72.5,74.2
Oman,OMN,2027,73.2108145006677,72.5,74.1673076923077
Oman,OMN,2028,73.18981384544838,72.5,74.17576923076925
Oman,OMN,2029,73.16125320600717,72.5,74.17
Oman,OMN,2030,73.11151154035032,72.49666666666667,74.17
Pakistan,PAK,2022,65.31248717948718,64.6,66.03
Pakistan,PAK,2023,65.48743162393163,64.69,66.3
Pakistan,PAK,2024,65.61476495726497,64.8,66.6
Pakistan,PAK,2025,65.86939722222216,64.89,67.0
Pakistan,PAK,2026,66.0360194444444,64.89,67.0
Pakistan,PAK,2027,66.0788369047619,64.7,67.0
Pakistan,PAK,2028,66.14951547619043,64.7,67.7
Pakistan,PAK,2029,65.94153234126985,64.7,67.7
Pakistan,PAK,2030,65.89329067460321,64.7,67.7
Palau,PLW,2022,71.24221837606854,70.8,71.9
Palau,PLW,2023,70.92584952084933,70.7,71.2
Palau,PLW,2024,70.91605057905034,70.7,71.2
Palau,PLW,2025,70.88885085916235,70.7,70.82000000000002
Palau,PLW,2026,70.86604530360684,70.7,70.80000000000001
Palau,PLW,2027,70.82931792961656,70.69999999999999,70.80000000000001
Palau,PLW,2028,70.73793089257971,70.5,70.8
Palau,PLW,2029,70.57147458472616,70.4,70.7
Palau,PLW,2030,70.51547955491942,70.4,70.7
"Palestine, State of",PSE,2022,73.9865191419691,72.8,76.22000000000001
"Palestine, State of",PSE,2023,74.27017357864361,72.7,77.5
"Palestine, State of",PSE,2024,73.7976082622206,71.99,75.7
"Palestine, State of",PSE,2025,73.62784695269679,72.37,75.3
"Palestine, State of",PSE,2026,73.49517034626344,72.0,75.00538461538461
"Palestine, State of",PSE,2027,73.43135384299546,71.6,75.0
"Palestine, State of",PSE,2028,73.22730148721452,71.3,74.97749999999999
"Palestine, State of",PSE,2029,72.89958801778289,70.8,74.8
"Palestine, State of",PSE,2030,72.7506102298301,70.8,74.58625
Panama,PAN,2022,77.37434124579127,75.9,78.5
Panama,PAN,2023,77.32173202208425,75.99,78.5
Panama,PAN,2024,77.30904101679327,76.1,78.5
Panama,PAN,2025,77.15897137393614,75.9,78.5
Panama,PAN,2026,77.13934815028368,75.6,78.5
Panama,PAN,2027,76.12296584211268,75.22250000000001,77.7
Panama,PAN,2028,75.71662708838035,74.79857142857142,76.58
Panama,PAN,2029,75.57676217392968,74.3,76.47583333333333
Panama,PAN,2030,75.38371944577595,73.9,76.41333333333334
Papua New Guinea,PNG,2022,65.66930851972103,64.2,67.1
Papua New Guinea,PNG,2023,65.78332843314092,64.3,67.1
Papua New Guinea,PNG,2024,65.87434170875426,64.3,67.3
Papua New Guinea,PNG,2025,65.81035556156809,64.3,67.3
Papua New Guinea,PNG,2026,65.70225476190477,64.3,67.3
Papua New Guinea,PNG,2027,65.69693333333336,64.5,67.1
Papua New Guinea,PNG,2028,65.70485000000004,64.5,67.1
Papua New Guinea,PNG,2029,65.5447194444445,64.5,67.01
Papua New Guinea,PNG,2030,65.11650714285713,64.5,66.2
Paraguay,PRY,2022,71.78228300773294,69.8,73.5
Paraguay,PRY,2023,70.90399999999995,69.7,71.9
Paraguay,PRY,2024,70.56333333333332,69.8,71.6
Paraguay,PRY,2025,70.46633333333337,69.7,71.5
Paraguay,PRY,2026,69.71200000000005,67.7,71.1
Paraguay,PRY,2027,68.04199999999993,66.4,69.8
Paraguay,PRY,2028,68.08566666666655,66.4,69.8
Paraguay,PRY,2029,68.45933333333326,67.49,69.5
Paraguay,PRY,2030,68.40433333333328,67.4,69.5
Peru,PER,2022,71.25233333333334,70.1,71.9
Peru,PER,2023,70.55266666666672,69.7,71.6
Peru,PER,2024,67.8574999999999,66.4,69.71000000000001
Peru,PER,2025,67.52116666666662,66.39,68.4
Peru,PER,2026,67.2558333333333,65.7,68.0
Peru,PER,2027,66.73336111111112,65.1,68.0
Peru,PER,2028,65.91236111111117,64.7,67.8
Peru,PER,2029,65.57336111111114,64.2,67.71000000000001
Peru,PER,2030,63.19966666666662,60.6,65.52000000000001
Philippines,PHL,2022,66.60394444444447,64.98,68.2
Philippines,PHL,2023,66.53761111111116,64.8,68.2
Philippines,PHL,2024,66.45041746031748,64.8,67.8
Philippines,PHL,2025,65.9817841269842,64.5,67.1
Philippines,PHL,2026,65.81153015873022,64.5,67.1
Philippines,PHL,2027,65.70536349206358,64.5,67.1
Philippines,PHL,2028,65.29820793650795,64.67714285714285,66.2
Philippines,PHL,2029,65.2118560846561,64.67714285714285,66.1
Philippines,PHL,2030,65.00425254930254,64.49,65.8
Poland,POL,2022,76.24655373154921,75.3,77.0
Poland,POL,2023,76.21541890230438,75.2,77.0
Poland,POL,2024,76.09437963306267,75.025,77.0
Poland,POL,2025,76.04565527408829,75.01124999999999,77.0
Poland,POL,2026,75.97920982320261,75.0,77.0
Poland,POL,2027,75.7335824422502,74.7,77.0
Poland,POL,2028,75.66515387082164,74.7,76.91000000000001
Poland,POL,2029,75.59054666977896,74.7,77.0
Poland,POL,2030,75.53805374949549,74.67061904761906,76.9
Portugal,PRT,2022,81.01747777369691,80.7,81.7
Portugal,PRT,2023,81.02546691511105,80.7,81.71000000000001
Portugal,PRT,2024,81.02513358177771,80.7,81.71000000000001
Portugal,PRT,2025,81.08273358177772,80.7,81.9
Portugal,PRT,2026,81.01145395214803,80.6,81.8
Portugal,PRT,2027,81.00978728548137,80.6,81.8
Portugal,PRT,2028,80.98978728548136,80.59777777777778,81.8
Portugal,PRT,2029,80.97550283937191,80.4,81.7
Portugal,PRT,2030,80.97716950603859,80.4,81.7
Qatar,QAT,2022,79.3413666666667,78.2,80.8
Qatar,QAT,2023,79.75273333333338,78.2,81.2
Qatar,QAT,2024,79.8742981481482,78.2,81.21000000000001
Qatar,QAT,2025,80.5228790660226,78.49,81.7
Qatar,QAT,2026,80.52338343110196,78.4,81.7
Qatar,QAT,2027,80.52612285312729,78.5,81.7
Qatar,QAT,2028,80.55067977529004,78.5,81.7
Qatar,QAT,2029,80.66554812262898,78.5,81.7
Qatar,QAT,2030,80.74164224664227,78.58999999999999,81.7
Romania,ROU,2022,73.6239960943804,72.45938461538462,74.60521739130435
Romania,ROU,2023,73.43783731610004,72.39777777777779,74.43250000000002
Romania,ROU,2024,73.3187059011963,72.254,74.41000000000001
Romania,ROU,2025,73.1797271000267,72.1,73.9
Romania,ROU,2026,73.16756368011326,72.1,73.9
Romania,ROU,2027,73.21809001064545,72.1,73.9
Romania,ROU,2028,73.03473816341854,72.1,73.9
Romania,ROU,2029,72.9581196405438,72.1,73.8
Romania,ROU,2030,72.87553886377155,72.0,73.8
Russian Federation,RUS,2022,71.11655555555548,70.5,71.6
Russian Federation,RUS,2023,71.11655555555548,70.5,71.6
Russian Federation,RUS,2024,71.11555555555549,70.5,71.6
Russian Federation,RUS,2025,71.11922222222216,70.5,71.6
Russian Federation,RUS,2026,71.12222222222215,70.5,71.6
Russian Federation,RUS,2027,71.11622222222216,70.5,71.6
Russian Federation,RUS,2028,71.11588888888883,70.5,71.6
Russian Federation,RUS,2029,71.11388888888882,70.5,71.6
Russian Federation,RUS,2030,71.10288888888883,70.5,71.6
Rwanda,RWA,2022,67.81663365800873,67.0,68.92000000000002
Rwanda,RWA,2023,67.9272738095239,67.0,69.2
Rwanda,RWA,2024,68.60934199134203,67.4,69.71000000000001
Rwanda,RWA,2025,68.73811174906967,67.6,69.8
Rwanda,RWA,2026,69.17083815778044,68.1,69.9
Rwanda,RWA,2027,69.23193659421241,68.4,69.9
Rwanda,RWA,2028,69.36806690958416,68.4,69.91000000000001
Rwanda,RWA,2029,69.42938201653601,68.4,70.0
Rwanda,RWA,2030,69.48052328637728,68.4,70.0
